date,close,sign,change,diff,volume,krx_0008,krx_0018,krx_0009,pgmvol,fsc_listing,fsc_sjrate,fsc_0009,gm_volume,gm_value,shcode
20220725,15290,2,110,0.72,26333623,-1859183,2378435,-473486,0,2264279,1.50,-473486,0,0,122630
20220722,15180,5,-190,-1.24,27900894,28424,-506062,607182,0,2737765,1.74,607182,0,0,122630
20220721,15370,2,330,2.19,28007280,-3118774,3774675,-304569,0,2130583,1.41,-304569,0,0,122630
20220720,15040,2,230,1.55,34719345,-1663430,2031234,-441615,0,2435152,1.55,-641615,0,0,122630
20220719,14810,5,-120,-0.80,21144443,68697,-824197,742828,0,3076767,1.88,742828,0,0,122630
20220718,14930,2,635,4.44,35240665,-3011085,3875026,-740401,0,2333939,1.48,-740401,0,0,122630
20220715,14295,2,190,1.35,48029861,279914,-65923,-270559,0,3074340,1.87,-470559,0,0,122630
20220714,14105,5,-120,-0.84,29100528,813080,-1450563,636526,0,3544899,2.23,636526,0,0,122630
20220713,14225,2,155,1.10,29322321,-533546,1377351,-913939,0,2908373,1.89,-913939,0,0,122630
20220712,14070,5,-275,-1.92,25550347,1004914,-1740695,716516,0,3822312,2.41,716516,0,0,122630
20220711,14345,5,-175,-1.21,24036497,-181257,17534,132891,0,3105796,1.87,132891,0,0,122630
20220708,14520,2,150,1.04,33772188,-2532461,2655560,11489,0,2972905,1.85,-388511,0,0,122630
20220707,14370,2,560,4.06,36540661,-4056360,4665206,-317929,0,3361416,2.01,-317929,0,0,122630
20220706,13810,5,-650,-4.50,46229517,3564029,-4964594,1129362,0,3679345,2.26,1329362,0,0,122630
20220705,14460,2,445,3.18,39109045,-929261,2772352,-1742286,0,2349983,1.50,-1642286,0,0,122630
20220704,14015,2,10,0.07,37294696,628193,-992993,234386,0,3992269,2.58,234386,42240,589,122630
20220701,14005,5,-300,-2.10,46736613,3862344,-4382341,374927,0,3757883,2.47,-225073,0,0,122630
20220630,14305,5,-515,-3.48,32945136,2828763,-3459557,609869,0,3982956,2.70,209869,0,0,122630
20220629,14820,5,-500,-3.26,30816921,2388999,-3166253,693792,0,3773087,2.48,843792,0,0,122630
20220628,15320,2,240,1.59,28934446,-2162066,930000,1268509,0,2929295,1.84,968509,0,0,122630
20220627,15080,2,340,2.31,43062903,-2765356,3771319,-910211,0,1960786,1.26,-1110211,0,0,122630
20220624,14740,2,605,4.28,46830980,-2923875,4154806,-884715,0,3070997,2.08,-834715,0,0,122630
20220623,14135,5,-185,-1.29,57281418,591143,-1073844,497440,0,3905712,2.52,497440,0,0,122630
20220622,14320,5,-815,-5.38,44761367,5374390,-6359969,838477,0,3408272,2.28,538477,0,0,122630
20220621,15135,2,185,1.24,40974055,-1593877,2614646,-1153626,0,2869795,1.99,-1153626,0,0,122630
20220620,14950,5,-475,-3.08,52735622,6512761,-7521401,778210,0,4023421,2.69,778210,0,0,122630
20220617,15425,5,-245,-1.56,40023050,1166374,-1583071,154367,0,3245211,2.27,654367,0,0,122630
20220616,15670,5,-15,-0.10,36024066,-2045983,2295945,-230271,0,2590844,1.90,-130271,0,0,122630
20220615,15685,5,-595,-3.65,37271149,5811759,-5873151,-262879,0,2721115,2.14,287121,0,0,122630
20220614,16280,5,-145,-0.88,35641315,3624963,-3647161,73027,0,2433994,2.00,73027,0,0,122630
20220613,16425,5,-1235,-6.99,34435084,11721425,-11970612,-496924,0,2360967,1.98,-596924,0,0,122630
20220610,17660,5,-420,-2.32,21081994,3640884,-3418019,-361490,0,2957891,2.59,-261490,0,0,122630
20220609,18080,5,-85,-0.47,15801188,2060052,-2648191,534869,0,3219381,2.85,934869,0,0,122630
20220608,18165,2,70,0.39,12436688,-1375474,402244,944877,0,2284512,2.02,794877,0,0,122630
20220607,18095,5,-690,-3.67,18756749,6839320,-5016187,-1932808,0,1489635,1.41,-1932808,0,0,122630
20220603,18785,2,210,1.13,16152175,-1719607,966718,844887,0,3422443,3.13,844887,0,0,122630
20220602,18575,5,-420,-2.21,18195822,2577577,-3396024,735108,0,2577556,2.23,535108,0,0,122630
20220531,18995,2,150,0.80,18266961,-2275680,2768078,-497217,0,2042448,1.67,-697217,0,0,122630
20220530,18845,2,475,2.59,21093524,-3054550,4193832,-658940,0,2739665,2.34,-658940,0,0,122630
20220527,18370,2,395,2.20,18914687,-3034980,2958192,-21811,0,3398605,2.75,-21811,0,0,122630
20220526,17975,5,-140,-0.77,20592891,1559252,-1939960,297324,0,3420416,2.93,297324,0,0,122630
20220525,18115,2,145,0.81,17633261,-1381862,1702576,-311413,0,3123092,2.58,-311413,0,0,122630
20220524,17970,5,-665,-3.57,18588229,3168597,-3768496,593176,0,3434505,2.67,293176,0,0,122630
20220523,18635,2,110,0.59,16824427,-99126,730236,-588084,0,3141329,2.52,-588084,0,0,122630
20220520,18525,2,685,3.84,17937092,-4008490,4056097,37491,0,3729413,3.12,37491,0,0,122630
20220519,17840,5,-565,-3.07,23421870,1853529,-2439656,536567,0,3691922,2.94,736567,0,0,122630
20220518,18405,2,75,0.41,21621566,-1005542,921310,134703,0,2955355,2.44,134703,0,0,122630
20220517,18330,2,350,1.95,15228206,-2206058,2275275,-28743,0,2820652,2.20,-28743,0,0,122630
20220516,17980,5,-155,-0.85,20348447,408345,-603704,215813,0,2849395,2.29,515813,0,0,122630
20220513,18135,2,815,4.71,20107885,-4409364,4458806,121755,0,2333582,1.97,321755,0,0,122630
20220512,17320,5,-575,-3.21,24216466,2089113,-2237207,-5960,0,2011827,1.62,194040,0,0,122630
20220511,17895,5,-35,-0.20,18777499,412680,-740368,308225,0,1817787,1.52,408225,0,0,122630
20220510,17930,5,-175,-0.97,32486233,3312632,-2315676,-1136813,0,1409562,1.24,-586813,0,0,122630
20220509,18105,5,-370,-2.00,20102034,3995994,-4561629,459410,0,1996375,1.83,459410,0,0,122630
20220506,18475,5,-505,-2.66,16342705,3027403,-2332223,-733190,0,1536965,1.34,-733190,0,0,122630
20220504,18980,2,50,0.26,12879291,436257,-824635,381633,0,2270155,2.07,381633,0,0,122630
20220503,18930,5,-80,-0.42,17237146,-525604,968866,-433125,0,1888522,1.63,-433125,0,0,122630
20220502,19010,5,-140,-0.73,12572813,404120,-639672,215219,0,2321647,1.92,465219,0,0,122630
20220429,19150,2,565,3.04,19226716,-4074501,4642044,-451324,0,1856428,1.61,48676,0,0,122630
20220428,18585,2,360,1.98,17097932,-1450028,1901214,-441510,0,1807752,1.59,108490,0,0,122630
20220427,18225,5,-455,-2.44,21586989,3490949,-3747728,155811,0,1699262,1.51,755811,0,0,122630
20220426,18680,2,150,0.81,13611831,-779003,253044,505291,0,943451,0.87,805291,0,0,122630
20220425,18530,5,-620,-3.24,17772967,5526857,-3083045,-2529146,0,138160,0.12,-2929146,0,0,122630
20220422,19150,5,-440,-2.25,16071019,2139465,-1432460,-740457,0,3067306,2.61,-940457,0,0,122630
20220421,19590,2,195,1.01,12141671,-1755849,1696757,135565,0,4007763,3.41,135565,0,0,122630
20220420,19395,5,-20,-0.10,12809321,96615,-565941,457776,0,3872198,3.30,457776,0,0,122630
20220419,19415,2,410,2.16,12154624,-2348476,1955114,467314,0,3414422,3.09,1067314,0,0,122630
20220418,19005,5,-5,-0.03,9241936,-293306,169648,126055,0,2347108,2.08,526055,0,0,122630
20220415,19010,5,-435,-2.24,17374654,1751969,-1670702,-98258,0,1821053,1.54,-98258,0,0,122630
20220414,19445,5,-190,-0.97,12252671,581105,21114,-637647,0,1919311,1.68,-437647,0,0,122630
20220413,19635,2,700,3.70,15863463,-3669108,3017900,709702,0,2356958,2.14,709702,0,0,122630
20220412,18935,5,-365,-1.89,19387013,2822921,-2165760,-747360,0,1647256,1.43,-747360,0,0,122630
20220411,19300,5,-25,-0.13,12602548,-496395,-10520,499807,0,2394616,2.17,499807,0,0,122630
20220408,19325,2,45,0.23,15956735,351369,302150,-641900,0,1894809,1.79,-1041900,0,0,122630
20220407,19280,5,-560,-2.82,17045371,4188490,-4406988,89174,0,2936709,2.86,-310826,0,0,122630
20220406,19840,5,-440,-2.17,14118743,2549889,-2855140,276730,0,3247535,3.03,276730,0,0,122630
20220405,20280,5,-25,-0.12,11652397,545769,-991354,458593,0,2970805,2.86,458593,0,0,122630
20220404,20305,2,200,0.99,10471018,-799646,1466668,-662436,0,2512212,2.34,-1062436,0,0,122630
20220401,20105,5,-285,-1.40,11811809,723370,-456612,-314968,0,3574648,3.36,-314968,0,0,122630
20220331,20390,2,135,0.67,15020402,-1391745,1019268,445862,0,3889616,3.72,445862,0,0,122630
20220330,20255,2,140,0.70,18143915,-540123,363941,199465,0,3443754,3.18,-200535,0,0,122630
20220329,20115,2,175,0.88,14829497,-529143,-77527,648865,0,3644289,3.46,848865,0,0,122630
20220328,19940,2,25,0.13,13510483,-403559,891754,-488916,0,2795424,2.74,-688916,0,0,122630
20220325,19915,5,-135,-0.67,17333818,989394,-1525240,526471,0,3484340,3.30,526471,0,0,122630
20220324,20050,5,-180,-0.89,11729947,184679,-536480,358065,0,2957869,2.67,358065,0,0,122630
20220323,20230,2,325,1.63,20369628,-1485327,1462694,129823,0,2599804,2.40,-70177,0,0,122630
20220322,19905,2,350,1.79,14264498,-2703607,3415070,-687295,0,2669981,2.53,-687295,0,0,122630
20220321,19555,5,-405,-2.03,19520948,2771138,-3001861,217056,0,3357276,3.09,217056,0,0,122630
20220318,19960,2,100,0.50,19741915,-757386,276319,483823,0,3140220,2.82,683823,0,0,122630
20220317,19860,2,570,2.95,24281075,-3226395,3322031,28660,0,2456397,2.27,-171340,0,0,122630
20220316,19290,2,540,2.88,23073666,-1455673,1567157,-171104,0,2627737,2.38,-171104,0,0,122630
20220315,18750,5,-345,-1.81,16827155,1665071,-1388371,-332827,0,2798841,2.60,-532827,0,0,122630
20220314,19095,5,-55,-0.29,17391410,205605,492021,-691535,0,3331668,3.02,-1091535,0,0,122630
20220311,19150,5,-175,-0.91,18554961,700079,-1091492,368732,0,4423203,4.11,768732,0,0,122630
20220310,19325,2,800,4.32,17339239,-2335450,2086962,343286,0,3654471,3.53,943286,0,0,122630
20220308,18525,5,-465,-2.45,20678392,1589655,-2232217,511590,0,2711185,2.73,911590,0,0,122630
20220307,18990,5,-935,-4.69,24974732,5350524,-4228263,-1342202,0,1799595,1.76,-1342202,0,0,122630
20220304,19925,5,-605,-2.95,24287370,2621506,-2776506,132653,0,3141797,2.99,-267347,0,0,122630
20220303,20530,2,700,3.53,17166383,-2420232,2236678,207195,0,3409144,3.31,207195,0,0,122630
20220302,19830,5,-105,-0.53,15887427,29764,586808,-617045,0,3201949,3.03,-617045,0,0,122630
20220228,19935,2,280,1.42,19748801,-250253,-126968,348772,0,3818994,3.84,748772,0,0,122630
20220225,19655,2,430,2.24,25931482,-2220959,1494696,864981,0,3070222,2.95,864981,0,0,122630
20220224,19225,5,-1095,-5.39,38103281,6737532,-6026239,-1089243,0,2205241,2.17,-1089243,0,0,122630
20220223,20320,2,150,0.74,18999803,-349878,326634,6322,0,3294484,3.35,6322,0,0,122630
20220222,20170,5,-600,-2.89,28977063,2895241,-3320141,374194,0,3288162,3.44,374194,0,0,122630
20220221,20770,2,20,0.10,19271863,269807,-342858,80845,0,2913968,2.93,80845,0,0,122630
20220218,20750,5,-155,-0.74,19937577,645029,-1281301,630537,0,2833123,2.70,630537,0,0,122630
20220217,20905,2,265,1.28,32906369,-3152547,3146092,69896,0,2202586,2.17,69896,0,0,122630
20220216,20640,2,720,3.61,13988490,-1672843,2346792,-606316,0,2132690,2.19,-406316,0,0,122630
20220215,19920,5,-245,-1.21,16894274,1056487,-1069700,-26001,0,2539006,2.69,-26001,0,0,122630
20220214,20165,5,-575,-2.77,21057688,1278645,-1652343,350177,0,2565007,2.60,350177,0,0,122630
20220211,20740,5,-370,-1.75,15228987,-785232,207946,674181,0,2214830,2.16,674181,0,0,122630
20220210,21110,2,330,1.59,19862514,-3571728,3279291,453089,0,1540649,1.44,453089,0,0,122630
20220209,20780,2,565,2.79,18359218,-3430817,3723497,-233604,0,1087560,1.06,166396,0,0,122630
20220208,20215,2,90,0.45,19572808,-2074743,1827763,266809,0,921164,0.86,266809,0,0,122630
20220207,20125,5,-405,-1.97,24357074,1296300,-1123069,-235282,0,654355,0.59,164718,0,0,122630
20220204,20530,2,480,2.39,24106136,-3290235,3258047,-4450,0,489637,0.44,395550,0,0,122630
20220203,20050,2,350,1.78,25380391,-2782463,2843341,-34407,0,94087,0.09,94087,0,0,122630
20220128,19700,2,985,5.26,37275436,-2415362,3027312,-479465,0,0,0.00,0,0,0,122630
20220127,18715,5,-1290,-6.45,42182962,9524927,-9165929,-903289,0,0,0.00,-111248,0,0,122630
20220126,20005,5,-150,-0.74,26430673,766778,-347214,-451335,0,111248,0.12,-51335,0,0,122630
20220125,20155,5,-1015,-4.79,45862746,8240892,-8031718,-600832,0,162583,0.19,-200832,0,0,122630
20220124,21170,5,-505,-2.33,23687147,4565928,-3788231,-797659,0,363415,0.40,-797659,0,0,122630
20220121,21675,5,-500,-2.25,25150888,2435927,-2592994,86174,0,1161074,1.34,86174,0,0,122630
20220120,22175,2,250,1.14,16587457,1080415,-107048,-1027443,0,1074900,1.30,-1027443,0,0,122630
20220119,21925,5,-340,-1.53,17884989,1590494,-2030949,385382,0,2102343,2.70,385382,0,0,122630
20220118,22265,5,-355,-1.57,17672517,2253887,-2727169,394030,0,1716961,2.33,394030,0,0,122630
20220117,22620,5,-310,-1.35,20576706,5523505,-5373515,-634318,0,1322931,1.85,-634318,0,0,122630
20220114,22930,5,-725,-3.06,19928098,5314242,-4913312,-656151,0,1957249,2.57,-656151,0,0,122630
20220113,23655,5,-255,-1.07,9852017,14105,60461,-70588,0,2613400,3.57,-70588,0,0,122630
20220112,23910,2,775,3.35,15721323,-5075732,4578007,707754,0,2683988,3.53,707754,0,0,122630
20220111,23135,2,150,0.65,15460780,-796521,566721,330254,0,1976234,2.46,-69746,0,0,122630
20220110,22985,5,-395,-1.69,16135231,96504,440869,-556869,0,2045980,2.64,-556869,0,0,122630
20220107,23380,2,530,2.32,14437013,-3197563,2247256,1149865,0,2602849,3.57,1149865,0,0,122630
20220106,22850,5,-415,-1.78,21266589,3517908,-3964458,-32651,0,1452984,2.09,-432651,0,0,122630
20220105,23265,5,-680,-2.84,18355778,4292119,-3733747,-671212,0,1885635,2.62,-1071212,0,0,122630
20220104,23945,5,-45,-0.19,14785180,312794,-610853,281776,0,2956847,4.24,-118224,0,0,122630
20220103,23990,2,120,0.50,15020352,-766957,477083,317786,0,3075071,4.48,-82214,0,0,122630
20211230,23870,5,-295,-1.22,14075485,961781,-1657066,672282,0,3157285,4.71,672282,0,0,122630
20211229,24165,5,-60,-0.25,13426106,-1004555,-118592,1222310,0,2485003,3.72,1222310,0,0,122630
20211228,24225,2,320,1.34,12921114,-348077,-2702,431139,0,1262693,1.80,431139,0,0,122630
20211227,23905,5,-275,-1.14,9652409,591203,-409766,-117922,0,831554,1.13,-117922,0,0,122630
20211224,24180,2,360,1.51,12209425,-1337881,1966566,-635092,0,949476,1.35,-635092,0,0,122630
20211223,23820,2,245,1.04,12806276,-1370944,897281,524902,0,1584568,2.14,524902,0,0,122630
20211222,23575,2,215,0.92,13183715,321447,-430199,123933,0,1059666,1.50,123933,0,0,122630
20211221,23360,2,390,1.70,18304987,-1807954,1594269,169994,0,935733,1.27,169994,0,0,122630
20211220,22970,5,-910,-3.81,19814859,3569941,-2763052,-783833,0,765739,1.08,-783833,0,0,122630
20211217,23880,2,100,0.42,12737983,-870428,1050723,-206583,0,1549572,2.06,-406583,0,0,122630
20211216,23780,2,295,1.26,16515739,316938,88667,-402660,0,1956155,2.67,-802660,0,0,122630
20211215,23485,2,15,0.06,10027378,486285,444094,-927732,0,2758815,3.53,-1327732,0,0,122630
20211214,23470,5,-325,-1.37,15704898,557739,-947681,364276,0,4086547,5.32,-35724,0,0,122630
20211213,23795,2,30,0.13,16837313,-1195621,955064,273862,0,4122271,5.45,-126138,0,0,122630
20211210,23765,5,-285,-1.19,10548504,221678,702709,-907056,0,4248409,5.34,-1307056,0,0,122630
20211209,24050,2,200,0.84,15093653,-526015,-227950,763526,0,5555465,7.00,763526,0,0,122630
20211208,23850,2,185,0.78,20600638,-1776140,1503624,347543,0,4791939,6.05,147543,0,0,122630
20211207,23665,2,390,1.68,17561848,-1410676,793331,687772,0,4644396,5.52,287772,0,0,122630
20211206,23275,2,65,0.28,21148873,-2321644,1579607,823849,0,4356624,4.86,423849,0,0,122630
20211203,23210,2,370,1.62,22543847,-4217076,4249019,323262,0,3932775,4.19,323262,0,0,122630
20211202,22840,2,660,2.98,26711706,-5612512,4666496,1362062,0,3609513,3.97,1762062,0,0,122630
20211201,22180,2,1015,4.80,26215376,-3868395,3778359,172254,0,1847451,2.10,172254,0,0,122630
20211130,21165,5,-910,-4.12,30652365,4556424,-4140082,-639463,0,1675197,2.00,-239463,0,0,122630
20211129,22075,5,-385,-1.71,21646091,1082052,-2318822,1137996,0,1914660,2.32,937996,0,0,122630
20211126,22460,5,-855,-3.67,27682489,9039058,-8525953,-1122433,0,976664,1.23,-1122433,0,0,122630
20211125,23315,5,-350,-1.48,12599010,1908375,-1451024,-489835,0,2099097,2.79,-889835,0,0,122630
20211124,23665,5,-95,-0.40,14776639,563141,-351896,-223362,0,2988932,3.73,-623362,0,0,122630
20211123,23760,5,-410,-1.70,11751288,591851,-813879,186299,0,3612294,4.26,186299,0,0,122630
20211122,24170,2,1055,4.56,18044376,-6080072,4996310,1233803,0,3425995,4.15,1233803,0,0,122630
20211119,23115,2,310,1.36,16759421,-1668587,1598477,140763,0,2192192,2.77,140763,0,0,122630
20211118,22805,5,-185,-0.80,12943468,1275537,-1374798,70814,0,2051429,2.72,-129186,0,0,122630
20211117,22990,5,-575,-2.44,16491645,3570478,-3754880,16187,0,2180615,2.71,-383813,0,0,122630
20211116,23565,5,-80,-0.34,14505262,1332709,-1332513,89259,0,2564428,3.02,89259,0,0,122630
20211115,23645,2,515,2.23,12670223,-1885758,1941736,-96337,0,2475169,3.01,-96337,0,0,122630
20211112,23130,2,485,2.14,17722959,-4346926,3651867,850353,0,2571506,3.31,850353,0,0,122630
20211111,22645,5,-25,-0.11,14301496,1143721,-740558,-464518,0,1721153,2.10,-464518,0,0,122630
20211110,22670,5,-485,-2.09,19494245,3439129,-3194542,-384946,0,2185671,2.82,-384946,0,0,122630
20211109,23155,2,105,0.46,19059403,-471757,132978,361864,0,2570617,3.46,361864,0,0,122630
20211108,23050,5,-50,-0.22,18830942,-485037,437287,107296,0,2208753,2.85,107296,0,0,122630
20211105,23100,5,-210,-0.90,22735187,1393529,-1864320,377616,0,2101457,2.92,777616,0,0,122630
20211104,23310,2,285,1.24,19770595,-2716873,2711693,131140,0,1323841,1.76,131140,0,0,122630
20211103,23025,5,-700,-2.95,22370085,4267278,-4004401,-455051,0,1192701,1.55,-55051,0,0,122630
20211102,23725,2,600,2.59,19031083,-2536392,2674585,-45188,0,1247752,1.74,354812,0,0,122630
20211101,23125,2,190,0.83,13732541,-688159,1078261,-392738,0,892940,1.17,-392738,0,0,122630
20211029,22935,5,-740,-3.13,24389422,4336742,-4691313,306435,0,1285678,1.78,306435,0,0,122630
20211028,23675,5,-120,-0.50,13891820,-683784,1451021,-748758,0,979243,1.36,-748758,0,0,122630
20211027,23795,5,-430,-1.78,15653774,1313709,-2188545,828521,0,1728001,2.29,828521,0,0,122630
20211026,24225,2,475,2.00,14535394,-1316897,1658918,-346037,0,899480,1.23,-546037,0,0,122630
20211025,23750,2,225,0.96,14116976,-477381,980113,-492968,0,1445517,1.91,-492968,0,0,122630
20211022,23525,2,35,0.15,12771263,-267454,10098,248097,0,1938485,2.66,248097,0,0,122630
20211021,23490,5,-80,-0.34,12613191,-467602,362930,126093,0,1690388,2.22,126093,0,0,122630
20211020,23570,5,-205,-0.86,14368305,553212,-393958,-158079,0,1564295,2.15,-158079,0,0,122630
20211019,23775,2,395,1.69,15625672,-1133781,1241259,-35145,0,1722374,2.27,-35145,0,0,122630
20211018,23380,5,-155,-0.66,14739272,-106987,-545717,646820,0,1757519,2.24,646820,0,0,122630
20211015,23535,2,485,2.10,19271818,-1700678,2606105,-854961,0,1110699,1.35,-854961,0,0,122630
20211014,23050,2,560,2.49,15016154,-847132,1505531,-631410,0,1965660,2.49,-431410,0,0,122630
20211013,22490,2,465,2.11,15235196,-1713608,1924906,-201131,0,2397070,3.14,-1131,0,0,122630
20211012,22025,5,-800,-3.50,24660629,2368370,-2814671,356047,0,2398201,3.04,356047,0,0,122630
20211008,22825,5,-90,-0.39,18653484,-163790,-117534,277797,0,2042154,2.67,677797,0,0,122630
20211007,22915,2,710,3.20,22276511,-1543881,2046557,-556948,0,1364357,1.85,-156948,0,0,122630
20211006,22205,5,-700,-3.06,30114117,2089361,-1812505,-330174,0,1521305,2.15,-130174,0,0,122630
20211005,22905,5,-705,-2.99,29829090,1773152,-1568170,-373177,0,1651479,2.37,-373177,0,0,122630
20211001,23610,5,-950,-3.87,23726053,2998114,-3427301,365313,0,2024656,3.09,765313,0,0,122630
20210930,24560,2,195,0.80,18594589,-1012166,436436,580628,0,1259343,2.05,980628,0,0,122630
20210929,24365,5,-615,-2.46,28915938,3135432,-2817274,-376908,0,278715,0.44,-376908,0,0,122630
20210928,24980,5,-655,-2.56,17932982,2853239,-2506573,-396870,0,655623,0.99,-396870,0,0,122630
20210927,25635,2,145,0.57,12705690,-942395,1464150,-528993,0,1052493,1.65,-528993,0,0,122630
20210924,25490,5,-25,-0.10,14965885,518783,-321398,-200325,0,1581486,2.37,-200325,0,0,122630
20210923,25515,5,-110,-0.43,12334253,-121962,-205040,317410,0,1781811,2.84,517410,0,0,122630
20210917,25625,2,120,0.47,15552777,-381286,651907,-265757,0,1264401,1.92,-265757,0,0,122630
20210916,25505,5,-470,-1.81,15631709,1941689,-1766129,-197122,0,1530158,2.20,-197122,0,0,122630
20210915,25975,2,90,0.35,11602317,-842184,963932,-114892,0,1727280,2.59,85108,0,0,122630
20210914,25885,2,345,1.35,13965831,-1480207,1724863,-185927,0,1642172,2.43,214073,0,0,122630
20210913,25540,2,100,0.39,14352545,-302612,104545,232117,0,1428099,2.22,632117,0,0,122630
20210910,25440,2,245,0.97,13559987,-526909,-151344,676021,0,795982,1.25,795982,0,0,122630
20210909,25195,5,-900,-3.45,18163417,3665787,-2549067,-1226864,0,0,0.00,-1146825,0,0,122630
20210908,26095,5,-455,-1.71,14233664,1315936,-1029970,-314810,0,1146825,1.89,-314810,0,0,122630
20210907,26550,5,-310,-1.15,14010273,1048733,-607953,-444993,0,1461635,2.28,-444993,0,0,122630
20210906,26860,2,160,0.60,12580123,-876975,362294,509145,0,1906628,3.14,509145,0,0,122630
20210903,26700,2,335,1.27,17121606,-1660348,1855949,-171441,0,1397483,2.18,-171441,0,0,122630
20210902,26365,5,-485,-1.81,16553512,1582744,-1532865,-119433,0,1568924,2.33,-119433,0,0,122630
20210901,26850,2,90,0.34,17493693,-692857,1569620,-845062,0,1688357,2.59,-845062,0,0,122630
20210831,26760,2,1005,3.90,20795203,-4376506,3087410,1355563,0,2533419,3.82,1355563,0,0,122630
20210830,25755,2,115,0.45,12991016,667070,-63940,-645386,0,1177856,1.86,-245386,0,0,122630
20210827,25640,5,-35,-0.14,14860446,-124099,-292611,425675,0,1423242,2.18,625675,0,0,122630
20210826,25675,5,-400,-1.53,15882733,745862,-914133,160813,0,797567,1.17,360813,0,0,122630
20210825,26075,2,185,0.71,19482466,-1289371,1677178,-351198,0,436754,0.62,-151198,0,0,122630
20210824,25890,2,940,3.77,17730525,-1801174,2318549,-520468,0,587952,0.87,-120468,0,0,122630
20210823,24950,2,465,1.90,19130182,-735097,1790596,-1040753,0,708420,1.10,-840753,0,0,122630
20210820,24485,5,-515,-2.06,30210823,1276593,-1764627,415392,0,1549173,2.35,415392,0,0,122630
20210819,25000,5,-1055,-4.05,23008753,2418968,-2459889,10798,0,1133781,1.79,410798,0,0,122630
20210818,26055,2,290,1.13,17333392,-210259,1073097,-879032,0,722983,1.25,-479032,0,0,122630
20210817,25765,5,-610,-2.31,18550336,1487442,-1955752,412138,0,1202015,2.16,412138,0,0,122630
20210813,26375,5,-840,-3.09,27283491,4700274,-4908428,115299,0,789877,1.47,115299,0,0,122630
20210812,27215,5,-255,-0.93,17240806,2940472,-2493616,-534442,0,674578,1.31,-534442,0,0,122630
20210811,27470,5,-450,-1.61,18165286,4380748,-3530207,-905976,0,1209020,2.44,-905976,0,0,122630
20210810,27920,5,-410,-1.45,15818197,3515880,-3707561,158733,0,2114996,4.52,158733,0,0,122630
20210809,28330,5,-240,-0.84,11269289,900562,-689046,-215981,0,1956263,3.96,-215981,0,0,122630
20210806,28570,5,-250,-0.87,14151012,1987946,-1429543,-598038,0,2172244,4.05,-798038,0,0,122630
20210805,28820,5,-105,-0.36,15219536,187672,742712,-928705,0,2970282,5.17,-928705,0,0,122630
20210804,28925,2,780,2.77,20572321,-5301566,4785134,628421,0,3898987,7.27,628421,0,0,122630
20210803,28145,2,465,1.68,13891236,-3194828,2825662,440071,0,3270566,6.67,640071,0,0,122630
20210802,27680,2,290,1.06,14173619,-1672221,-77056,1887185,0,2630495,5.04,1887185,0,0,122630
20210730,27390,5,-680,-2.42,17980812,4819781,-3876871,-1125813,0,743310,1.49,-1125813,0,0,122630
20210729,28070,2,80,0.29,13485226,-895214,1240495,-342848,0,1869123,3.57,-342848,0,0,122630
20210728,27990,2,125,0.45,13397382,474014,-1236494,748011,0,2211971,4.42,748011,0,0,122630
20210727,27865,2,100,0.36,11594052,-1027421,931224,123947,0,1463960,2.78,123947,0,0,122630
20210726,27765,5,-570,-2.01,12061510,2739779,-2292726,-513957,0,1340013,2.39,-513957,0,0,122630
20210723,28335,2,90,0.32,10513559,-682594,1346949,-651126,0,1853970,3.42,-651126,0,0,122630
20210722,28245,2,675,2.45,15262238,-5071821,4195752,985160,0,2505096,4.87,1185160,0,0,122630
20210721,27570,5,-325,-1.17,18124463,2605875,-2531842,-90649,0,1319936,2.68,-90649,0,0,122630
20210720,27895,5,-160,-0.57,14707012,2146521,-1597856,-592051,0,1410585,2.98,-592051,0,0,122630
20210719,28055,5,-635,-2.21,13996417,2201846,-2032624,-259564,0,2002636,3.96,-259564,0,0,122630
20210716,28690,5,-280,-0.97,11280791,1255964,-1053033,-192985,0,2262200,4.67,-192985,0,0,122630
20210715,28970,2,415,1.45,12200476,-2730688,2469268,292647,0,2455185,4.81,292647,0,0,122630
20210714,28555,5,-220,-0.76,10497368,651174,-245164,-417639,0,2162538,4.02,-417639,0,0,122630
20210713,28775,2,485,1.71,10068046,-2748691,2020093,755959,0,2580177,5.06,755959,0,0,122630
20210712,28290,2,530,1.91,12621823,-2617035,2173203,471476,0,1824218,3.68,471476,0,0,122630
20210709,27760,5,-650,-2.29,25551462,3980884,-3823816,-245853,0,1352742,2.85,-245853,0,0,122630
20210708,28410,5,-590,-2.03,18625677,3428801,-2717637,-758816,0,1598595,3.49,-758816,0,0,122630
20210707,29000,5,-385,-1.31,12991470,2411649,-1957891,-500463,0,2357411,4.89,-500463,0,0,122630
20210706,29385,2,250,0.86,10886402,-904401,675920,252734,0,2857874,5.63,252734,0,0,122630
20210705,29135,2,285,0.99,10021440,-2129921,1955559,223062,0,2605140,5.40,223062,0,0,122630
20210702,28850,5,-75,-0.26,9693606,-142310,-141715,261225,0,2382078,4.73,261225,0,0,122630
20210701,28925,5,-375,-1.28,12170213,3214272,-2236613,-1043401,0,2120853,4.38,-1043401,0,0,122630
20210630,29300,2,180,0.62,11091821,-1902857,686900,1272836,0,3164254,6.91,1272836,0,0,122630
20210629,29120,5,-220,-0.75,12565844,1265171,-603678,-702118,0,1891418,3.86,-702118,0,0,122630
